postnummer,week,weekno,postnummer_first_2,Utbildning: Förgymnasial,Utbildning: Gymnasial,Utbildning: Eftergymnasial mindre än 3 år,Utbildning: Eftergymnasial 3 år eller längre inkl. forskarutbildning,Utbildning: Uppgift saknas,"Bakgrund: Svensk, född i Sverige med båda föräldrarna födda i Sverige","Bakgrund: Svensk, född i Sverige med en förälder född i Sverige","Bakgrund: Utländsk, född utomlands","Bakgrund: Utländsk, född i Sverige med båda föräldrarna födda utomlands",Upplåtelse: Äganderätt,Upplåtelse: Bostadsrätt,Upplåtelse: Hyresrätt,Upplåtelse: Uppgift saknas,0 personbilar,1 personbil,2 personbilar,"Bransch: Jordbruk, skogsbruk, jakt och fiske",Bransch: Tillverkning och utvinning,Bransch: Energi och miljöverksamhet,Bransch: Byggverksamhet,Bransch: Handel,Bransch: Transport och magasinering,Bransch: Hotell- och restaurangverksamhet,Bransch: Information och kommunikation,Bransch: Finans- och försäkringsverksamhet,Bransch: Fastighetsverksamhet,Bransch: Företagstjänster,Bransch: Offentlig förvaltning och försvar,Bransch: Utbildning,"Bransch: Vård och omsorg, sociala tjänster",Bransch: Kulturella och personliga tjänster m.m.,Bransch: Okänd verksamhet,Medelantal personer per hushåll
74942,2020w55,55,74XXX,0.052164262,0.517203108,0.150943396,0.275249723,0.004439512,0.833429395,0.067435159,0.068011527,0.031123919,0.750143926,0.246401842,0.003454231,0,634,511,104,0.008230453,0.063786008,0.00617284,0.117283951,0.148148148,0.028806584,0.023662551,0.046296296,0.026748971,0.005144033,0.108024691,0.108024691,0.112139918,0.150205761,0.044238683,0.00308642,2.5
74943,2020w55,55,74XXX,0.181818182,0.4,0.2,0.163636364,0.054545455,0.640625,0.0625,0.25,0.046875,0.176,0,0.328,0.496,69,41,0,0,0,0,0.25,0.125,0.125,0,0,0,0,0.125,0,0.125,0.125,0.125,0,1.4
74944,2020w55,55,74XXX,0.084054388,0.447466007,0.161928307,0.296662546,0.009888752,0.76941316,0.075281565,0.112033195,0.043272081,0.416123296,0.329579135,0.028452875,0.225844695,610,483,101,0.003942181,0.068331143,0.009198423,0.120893561,0.137976347,0.044678055,0.019710907,0.026281209,0.024967148,0.010512484,0.107752957,0.114323259,0.11695138,0.164257556,0.026281209,0.003942181,2.5
74945,2020w55,55,74XXX,0.081949059,0.518272425,0.148394241,0.23255814,0.018826135,0.768681319,0.077472527,0.113736264,0.04010989,0.652197802,0.12032967,0.218681319,0.008791209,666,579,82,0.003293085,0.042810099,0.003293085,0.107574094,0.13830955,0.042810099,0.023051592,0.03402854,0.027442371,0.014270033,0.109769484,0.110867179,0.124039517,0.177826564,0.035126235,0.005488474,2.5
74946,2020w55,55,74XXX,0.063063063,0.468468469,0.144144144,0.324324324,0,0.827586207,0.083743842,0.0591133,0.02955665,0.83,0,0,0.17,63,47,13,0,0.052631579,0.026315789,0.166666667,0.192982456,0.026315789,0,0.061403509,0.043859649,0.026315789,0.070175439,0.070175439,0.087719298,0.114035088,0.061403509,0,3.2
74948,2020w55,55,74XXX,0.074029126,0.450242718,0.158980583,0.313106796,0.003640777,0.802310655,0.077021823,0.088575096,0.032092426,0.641206675,0.23042362,0.007060334,0.121309371,526,476,94,0.01029601,0.055341055,0,0.135135135,0.141570142,0.025740026,0.021879022,0.042471042,0.02960103,0.016731017,0.120978121,0.120978121,0.088803089,0.164736165,0.021879022,0.003861004,2.6
74949,2020w55,55,74XXX,0.138047138,0.515151515,0.153198653,0.18013468,0.013468013,0.746043708,0.06103994,0.157498116,0.035418237,0.164280332,0.458176338,0.349660889,0.027882442,694,436,44,0,0.060763889,0.005208333,0.118055556,0.130208333,0.048611111,0.039930556,0.027777778,0.020833333,0.010416667,0.109375,0.092013889,0.109375,0.197916667,0.024305556,0.005208333,1.7
74950,2020w55,55,74XXX,0.101731602,0.534632035,0.147186147,0.201298701,0.015151515,0.773964497,0.085207101,0.115976331,0.024852071,0.956213018,0,0.013017751,0.030769231,324,260,64,0.047930283,0.080610022,0.017429194,0.167755991,0.111111111,0.050108932,0.010893246,0.02832244,0.015250545,0.026143791,0.106753813,0.067538126,0.08496732,0.128540305,0.05664488,0,2.5
74951,2020w55,55,74XXX,0.085542169,0.56626506,0.13373494,0.202409639,0.012048193,0.809859155,0.080025608,0.080025608,0.030089629,0.896286812,0,0.026248399,0.077464789,615,464,114,0.082758621,0.056321839,0.008045977,0.140229885,0.106896552,0.057471264,0.014942529,0.035632184,0.014942529,0.013793103,0.11954023,0.072413793,0.104597701,0.124137931,0.032183908,0.016091954,2.6
74952,2020w55,55,74XXX,0.116666667,0.581481482,0.12037037,0.155555556,0.025925926,0.758751183,0.08230842,0.114474929,0.044465468,0.794701987,0.03500473,0.103122044,0.067171239,349,335,79,0,0.074074074,0.012962963,0.133333333,0.164814815,0.074074074,0.018518519,0.025925926,0.005555556,0.012962963,0.12037037,0.055555556,0.088888889,0.183333333,0.02962963,0,2.5
74959,2020w55,55,74XXX,0.253289474,0.368421053,0.141447368,0.134868421,0.101973684,0.174100719,0.06618705,0.578417266,0.181294964,0,0,1,0,330,95,4,0,0.044692737,0,0.078212291,0.134078212,0.094972067,0.100558659,0.016759777,0,0,0.156424581,0,0.145251397,0.167597765,0.061452514,0,2.8
74960,2020w55,55,74XXX,0.129129129,0.60960961,0.117117117,0.144144144,0,0.81177977,0.065300896,0.09475032,0.028169014,0.616368286,0.003836317,0.335038363,0.044757033,345,212,38,0.008849558,0.07079646,0,0.179941003,0.112094395,0.056047198,0.020648968,0.017699115,0.017699115,0.02359882,0.088495575,0.064896755,0.08259587,0.197640118,0.050147493,0.008849558,2.2
74961,2020w55,55,74XXX,0.082191781,0.452054795,0.13869863,0.321917808,0.005136986,0.820534944,0.084555651,0.070750647,0.024158758,0.830888697,0.083692839,0.026747196,0.058671268,425,307,71,0.005076142,0.055837563,0.015228426,0.101522843,0.115059222,0.035532995,0.020304569,0.047377327,0.005076142,0.016920474,0.123519459,0.099830795,0.138747885,0.181049069,0.033840948,0.005076142,2.8
74962,2020w55,55,74XXX,0.148975791,0.534450652,0.122905028,0.182495345,0.011173184,0.813074566,0.092951992,0.072522983,0.02145046,0.930541369,0,0.011235955,0.058222676,385,327,63,0.098743268,0.070017953,0.021543986,0.147217235,0.104129264,0.077199282,0.037701975,0.026929982,0.005385996,0.026929982,0.078994614,0.052064632,0.071813285,0.113105925,0.0502693,0.017953321,2.5
74963,2020w55,55,74XXX,0.097468354,0.497468354,0.125316456,0.250632911,0.029113924,0.812328767,0.076712329,0.08630137,0.024657534,0.93630137,0,0.014383562,0.049315068,628,419,90,0.066828676,0.064398542,0.018226002,0.140947752,0.10328068,0.041312272,0.021871203,0.020656136,0.010935601,0.010935601,0.110571081,0.059538275,0.111786148,0.154313487,0.046172539,0.018226002,2.6
74970,2020w55,55,74XXX,0.173160173,0.58008658,0.090909091,0.140692641,0.015151515,0.744138634,0.079510703,0.141692151,0.034658512,0.663608563,0.082568807,0.231396534,0.022426096,367,292,64,0.025700935,0.070093458,0,0.158878505,0.137850467,0.065420561,0.023364486,0.007009346,0,0.007009346,0.126168224,0.049065421,0.098130841,0.186915888,0.030373832,0.014018692,2.4
74971,2020w55,55,74XXX,0.127310062,0.560574949,0.131416838,0.168377823,0.012320329,0.795100223,0.081291759,0.094654788,0.028953229,0.938752784,0,0.043429844,0.017817372,404,239,63,0.119191919,0.056565657,0.008080808,0.151515152,0.096969697,0.034343434,0.006060606,0.022222222,0,0.018181818,0.113131313,0.052525253,0.082828283,0.163636364,0.052525253,0.022222222,2.3
74972,2020w55,55,74XXX,0.122641509,0.570754717,0.108490566,0.188679245,0.009433962,0.847077662,0.068054444,0.060048038,0.024819856,0.965572458,0,0.009607686,0.024819856,524,338,89,0.086494689,0.080424886,0.015174507,0.122913505,0.148710167,0.039453718,0.010622155,0.02124431,0.009104704,0.009104704,0.078907436,0.057663126,0.091047041,0.165402124,0.036418816,0.027314112,2.4
75217,2020w55,55,75XXX,0.039215686,0.205882353,0.128851541,0.620448179,0.005602241,0.685228152,0.112142305,0.159319412,0.043310131,0.027068832,0.711523589,0.255220418,0.006187162,729,312,21,0.004392387,0.057101025,0.004392387,0.030746706,0.0761347,0.029282577,0.023426061,0.06295754,0.02489019,0.01317716,0.153733529,0.092240117,0.184480234,0.191800879,0.05124451,0,2
75218,2020w55,55,75XXX,0.018518519,0.163580247,0.163580247,0.62345679,0.030864198,0.754946728,0.095890411,0.133942161,0.0152207,0.337386018,0.525835866,0.127659575,0.009118541,371,163,16,0.008403361,0.039215686,0.016806723,0.028011204,0.089635854,0.014005602,0.033613445,0.030812325,0.025210084,0.011204482,0.207282913,0.081232493,0.165266106,0.182072829,0.058823529,0.008403361,2.1
75219,2020w55,55,75XXX,0.027777778,0.203703704,0.185185185,0.583333333,0,0.838582677,0.066929134,0.082677165,0.011811024,0,1,0,0,126,84,0,0,0.05,0,0,0.058333333,0.066666667,0,0.075,0.025,0.025,0.133333333,0.15,0.158333333,0.183333333,0.075,0,2
75220,2020w55,55,75XXX,0.063224447,0.285563751,0.158061117,0.479452055,0.01369863,0.647647059,0.091176471,0.201764706,0.059411765,0,0.814226925,0.181069959,0.004703116,847,447,15,0,0.042998897,0.003307607,0.05292172,0.108048512,0.051819184,0.024255788,0.044101433,0.022050717,0.019845645,0.14553473,0.09261301,0.126791621,0.202866593,0.058434399,0.004410143,2.2
75221,2020w55,55,75XXX,0.077294686,0.273752013,0.161835749,0.476650564,0.010466989,0.597864769,0.096975089,0.235320285,0.069839858,0,0.39341344,0.60658656,0,1254,414,21,0.002610966,0.035683203,0.007832898,0.048738033,0.098346388,0.026109661,0.040905135,0.054830287,0.011314186,0.012184508,0.161009574,0.09051349,0.135770235,0.220191471,0.046997389,0.006962576,2.2
75222,2020w55,55,75XXX,0.054054054,0.216216216,0.175675676,0.533783784,0.02027027,0.756183746,0.077738516,0.134275618,0.03180212,0,0.989473684,0,0.010526316,167,77,3,0,0.076470588,0.017647059,0.017647059,0.111764706,0.052941176,0.017647059,0.052941176,0.035294118,0.017647059,0.170588235,0.094117647,0.129411765,0.158823529,0.047058824,0,2
75223,2020w55,55,75XXX,0.035242291,0.198237886,0.158590308,0.572687225,0.035242291,0.751037344,0.060165975,0.174273859,0.014522822,0,0.695652174,0.289855073,0.014492754,357,89,3,0,0.046948357,0,0.028169014,0.103286385,0.018779343,0.042253521,0.037558685,0.037558685,0.014084507,0.192488263,0.089201878,0.150234742,0.169014085,0.070422535,0,1.5
75224,2020w55,55,75XXX,0.02016129,0.191532258,0.165322581,0.606854839,0.016129032,0.759706191,0.093389297,0.120671564,0.026232949,0.007352941,0.843487395,0.143907563,0.005252101,609,217,11,0.011627907,0.040697674,0,0.031007752,0.100775194,0.025193798,0.031007752,0.060077519,0.025193798,0.021317829,0.174418605,0.09496124,0.160852713,0.158914729,0.063953488,0,1.7
75225,2020w55,55,75XXX,0.017199017,0.201474202,0.16953317,0.604422604,0.007371007,0.747807018,0.092105263,0.126096491,0.033991228,0,0.993406593,0,0.006593407,570,216,8,0.00968523,0.055690073,0.007263923,0.024213075,0.121065375,0.016949153,0.036319613,0.043583535,0.031476998,0.016949153,0.196125908,0.113801453,0.121065375,0.138014528,0.060532688,0.007263923,1.7
75226,2020w55,55,75XXX,0.018450185,0.156826568,0.169741697,0.643911439,0.011070111,0.763073639,0.082177161,0.132337247,0.022411953,0.006403415,0.93810032,0.052294557,0.003201708,629,210,9,0.011583012,0.046332046,0.007722008,0.040540541,0.088803089,0.025096525,0.015444015,0.067567568,0.042471042,0.028957529,0.16023166,0.102316602,0.162162162,0.133204633,0.067567568,0,1.6
75227,2020w55,55,75XXX,0.027093596,0.162561576,0.142857143,0.650246305,0.017241379,0.800508259,0.07750953,0.106734435,0.015247776,0.197201018,0.596692112,0.202290076,0.003816794,476,196,14,0.007407407,0.024691358,0,0.032098765,0.086419753,0.017283951,0.019753086,0.037037037,0.039506173,0.017283951,0.195061728,0.083950617,0.180246914,0.172839506,0.07654321,0.009876543,1.9
75228,2020w55,55,75XXX,0.074015748,0.316535433,0.17007874,0.407874016,0.031496063,0.682839173,0.11769991,0.16621743,0.033243486,0.156334232,0.302785265,0.502246182,0.038634322,666,254,14,0.010714286,0.042857143,0.005357143,0.064285714,0.083928571,0.051785714,0.032142857,0.053571429,0.017857143,0.016071429,0.133928571,0.078571429,0.1375,0.192857143,0.067857143,0.010714286,1.9
75229,2020w55,55,75XXX,0.023129252,0.167346939,0.152380952,0.638095238,0.019047619,0.756236636,0.089807555,0.135424091,0.018531718,0.153955809,0.724162509,0.08766928,0.034212402,838,325,26,0.004354136,0.031930334,0.008708273,0.03628447,0.111756168,0.020319303,0.021770682,0.053701016,0.023222061,0.018867925,0.162554427,0.075471698,0.188679245,0.184325109,0.058055152,0,1.8
75230,2020w55,55,75XXX,0.027729636,0.157712305,0.142114385,0.662045061,0.010398614,0.761583825,0.085088458,0.124684078,0.028643639,0,0.992424242,0,0.007575758,635,327,21,0.01056338,0.040492958,0.00528169,0.017605634,0.063380282,0.028169014,0.022887324,0.045774648,0.024647887,0.024647887,0.174295775,0.098591549,0.220070423,0.153169014,0.065140845,0.00528169,1.9
75231,2020w55,55,75XXX,0.038560411,0.215938303,0.163239075,0.570694087,0.011568123,0.73003096,0.096594427,0.139318885,0.034055728,0.246439629,0.461919505,0.264396285,0.027244582,892,409,20,0.007352941,0.051470588,0.011029412,0.035539216,0.071078431,0.031862745,0.023284314,0.051470588,0.015931373,0.015931373,0.154411765,0.083333333,0.172794118,0.210784314,0.056372549,0.007352941,2
75232,2020w55,55,75XXX,0,0.058035714,0.265625,0.589285714,0.087053571,0.568627451,0.091911765,0.317401961,0.022058824,0,0.041666667,0.906862745,0.051470588,754,46,0,0.009836066,0.029508197,0,0.019672131,0.163934426,0.062295082,0.029508197,0.039344262,0.019672131,0.009836066,0.167213115,0.085245902,0.147540984,0.127868853,0.08852459,0,1.3
75233,2020w55,55,75XXX,0.015306122,0.094387755,0.18622449,0.676020408,0.028061224,0.659313726,0.090686275,0.196078431,0.053921569,0.003676471,0.104166667,0.854166667,0.037990196,728,61,3,0,0.039274924,0,0.018126888,0.12386707,0.048338369,0.051359517,0.024169184,0.036253776,0.009063444,0.163141994,0.063444109,0.19939577,0.141993958,0.072507553,0.009063444,1.3
75234,2020w55,55,75XXX,0,0.028169014,0.307847083,0.647887324,0.016096579,0.657819905,0.081516588,0.218957346,0.041706161,0,0,0.988625592,0.011374408,993,42,3,0,0.036939314,0.007915567,0.021108179,0.110817942,0.029023747,0.058047493,0.029023747,0.021108179,0.018469657,0.182058048,0.09762533,0.126649077,0.139841689,0.113456464,0.007915567,1.3
75235,2020w55,55,75XXX,0,0.01754386,0.222222222,0.733918129,0.026315789,0.650362319,0.108695652,0.197463768,0.043478261,0,0,0.989169675,0.010830325,528,20,0,0,0.035294118,0,0,0.141176471,0.019607843,0.019607843,0.070588235,0.031372549,0.011764706,0.219607843,0.066666667,0.164705882,0.129411765,0.090196078,0,1.4
75236,2020w55,55,75XXX,0.025714286,0.111428571,0.105714286,0.554285714,0.202857143,0.585760518,0.072815534,0.315533981,0.025889968,0.550161812,0.088996764,0.148867314,0.21197411,387,103,19,0,0.022364217,0,0.03514377,0.083067093,0.009584665,0.009584665,0.031948882,0.044728435,0.047923323,0.214057508,0.073482428,0.21086262,0.182108626,0.03514377,0,2.4
75237,2020w55,55,75XXX,0.032072368,0.127467105,0.162828947,0.609375,0.068256579,0.591203704,0.087037037,0.265740741,0.056018519,0.089814815,0.241666667,0.638888889,0.02962963,1540,315,18,0,0.031220435,0.005676443,0.021759697,0.081362346,0.034058657,0.032166509,0.056764428,0.018921476,0.009460738,0.181646168,0.075685904,0.193945128,0.197729423,0.051087985,0.008514664,1.7
75238,2020w55,55,75XXX,0.01048951,0.087412587,0.22027972,0.615384615,0.066433566,0.654778887,0.089871612,0.221112696,0.034236805,0.413694722,0.02853067,0.553495007,0.004279601,530,82,9,0,0.026717557,0.011450382,0.038167939,0.110687023,0.030534351,0.026717557,0.064885496,0.022900763,0,0.229007634,0.045801527,0.167938931,0.141221374,0.083969466,0,2.1
75239,2020w55,55,75XXX,0.03567681,0.182581322,0.164742917,0.603357817,0.013641133,0.751964085,0.089786756,0.126823794,0.031425365,0.369809203,0.470258137,0.144219978,0.015712682,986,443,30,0.003157895,0.057894737,0.009473684,0.032631579,0.06,0.024210526,0.018947368,0.046315789,0.014736842,0.014736842,0.167368421,0.087368421,0.194736842,0.211578947,0.050526316,0.006315789,2.1
75240,2020w55,55,75XXX,0.080368906,0.266139657,0.158102767,0.483530962,0.011857708,0.644596651,0.073059361,0.226027397,0.056316591,0.113394216,0.289954338,0.589802131,0.006849315,822,302,21,0.004477612,0.047761194,0.004477612,0.028358209,0.08358209,0.049253731,0.034328358,0.028358209,0.010447761,0.019402985,0.168656716,0.071641791,0.182089552,0.214925373,0.046268657,0.005970149,1.7
75241,2020w55,55,75XXX,0.062394604,0.23777403,0.124789207,0.564924115,0.010118044,0.61786372,0.085635359,0.232965009,0.063535912,0.267955801,0.135359116,0.592081031,0.004604052,609,241,20,0.010869565,0.041666667,0,0.025362319,0.067028986,0.045289855,0.036231884,0.045289855,0.009057971,0.005434783,0.18115942,0.081521739,0.177536232,0.199275362,0.05615942,0.018115942,2
75242,2020w55,55,75XXX,0.045614035,0.192982456,0.177192983,0.570175439,0.014035088,0.691774892,0.085714286,0.185281385,0.037229437,0,0.735064935,0.254545455,0.01038961,655,320,20,0.005464481,0.049180328,0,0.034608379,0.072859745,0.029143898,0.02003643,0.036429873,0.005464481,0.010928962,0.160291439,0.087431694,0.196721312,0.227686703,0.052823315,0.010928962,1.7
75243,2020w55,55,75XXX,0.103161398,0.282861897,0.153078203,0.4359401,0.024958403,0.568245125,0.071494893,0.286908078,0.073351903,0.002780352,0.36978684,0.619091752,0.008341057,674,228,17,0,0.042084168,0.008016032,0.048096192,0.088176353,0.0501002,0.038076152,0.03006012,0,0,0.154308617,0.086172345,0.178356713,0.206412826,0.0501002,0.02004008,1.8
75244,2020w55,55,75XXX,0.149224806,0.360465116,0.149224806,0.323643411,0.01744186,0.525264395,0.057579318,0.318448884,0.098707403,0.015240328,0,0.981242673,0.003516999,544,161,24,0.0078125,0.033854167,0,0.028645833,0.078125,0.0703125,0.049479167,0.015625,0.0078125,0.018229167,0.151041667,0.0546875,0.161458333,0.2578125,0.065104167,0,1.7
75257,2020w55,55,75XXX,0.044247788,0.224188791,0.16519174,0.522123894,0.044247788,0.625441696,0.09540636,0.240282686,0.038869258,0,0.442680776,0.546737213,0.010582011,417,90,7,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,1.6
75258,2020w55,55,75XXX,0.022140221,0.077490775,0.21402214,0.686346864,0,0.602197802,0.098901099,0.252747253,0.046153846,0,0,1,0,375,52,3,0.030927835,0.020618557,0,0.025773196,0.06185567,0.036082474,0.036082474,0.046391753,0,0.015463918,0.211340206,0.056701031,0.226804124,0.175257732,0.041237113,0.015463918,1.8
75260,2020w55,55,75XXX,0.130107527,0.306451613,0.137634409,0.401075269,0.024731183,0.464958159,0.077405858,0.314330544,0.143305439,0.474895398,0.290794979,0.228033473,0.006276151,943,412,54,0.003257329,0.046688382,0.003257329,0.031487514,0.076004343,0.043431053,0.051031488,0.031487514,0.016286645,0.01194354,0.134636265,0.08577633,0.173724213,0.222584148,0.049945711,0.018458198,2.7
75261,2020w55,55,75XXX,0,0.015325671,0.29118774,0.33908046,0.35440613,0.069945355,0.016393443,0.879781421,0.033879781,0,0,0.784699454,0.215300546,903,9,0,0,0.04587156,0,0.027522936,0.23853211,0.055045872,0.082568807,0.027522936,0,0,0.174311927,0.027522936,0.165137615,0.128440367,0.027522936,0,1.1
75262,2020w55,55,75XXX,0.059440559,0.20979021,0.27972028,0.388111888,0.062937063,0.285714286,0.066907776,0.525316456,0.122061483,0,0,0.986437613,0.013562387,909,90,9,0.016949153,0.033898305,0,0.028248588,0.146892655,0.059322034,0.050847458,0.033898305,0.008474576,0.011299435,0.124293785,0.048022599,0.121468927,0.217514124,0.073446328,0.025423729,1.4
75263,2020w55,55,75XXX,0.025527192,0.13318535,0.143174251,0.672586016,0.025527192,0.755991285,0.08714597,0.130174292,0.026688453,0.469498911,0.272331155,0.236383442,0.021786492,967,429,42,0.003412969,0.044368601,0.004550626,0.018202503,0.051194539,0.023890785,0.014789534,0.070534699,0.009101251,0.019340159,0.147895336,0.092150171,0.235494881,0.195676906,0.061433447,0.007963595,2.2
75264,2020w55,55,75XXX,0.088105727,0.255506608,0.124816446,0.50660793,0.024963289,0.526160649,0.118644068,0.281503316,0.073691968,0.128224024,0.330876934,0.532056006,0.008843036,771,295,27,0.012027491,0.027491409,0.008591065,0.024054983,0.079037801,0.030927835,0.025773196,0.032646048,0.010309278,0.012027491,0.154639175,0.085910653,0.204467354,0.206185567,0.067010309,0.018900344,2.1
75265,2020w55,55,75XXX,0.068627451,0.205882353,0.12745098,0.568627451,0.029411765,0.787878788,0.095959596,0.080808081,0.035353535,0.924242424,0,0.075757576,0,85,40,13,0,0.064516129,0.032258065,0.075268817,0.107526882,0,0.032258065,0.053763441,0.032258065,0,0.139784946,0.11827957,0.139784946,0.172043011,0.032258065,0,3.2
75266,2020w55,55,75XXX,0.180272109,0.323129252,0.130952381,0.324829932,0.040816327,0.201401051,0.07530648,0.524518389,0.198774081,0,0.657342657,0.340034965,0.002622378,606,210,25,0,0.044052863,0.00660793,0.017621145,0.092511013,0.037444934,0.061674009,0.035242291,0,0.00660793,0.118942731,0.04845815,0.202643172,0.266519824,0.046255507,0.015418502,2.9
75267,2020w55,55,75XXX,0.065671642,0.245771144,0.140298508,0.521393035,0.026865672,0.501270971,0.110320285,0.282663955,0.105744789,0.62938485,0.282155567,0.033045247,0.055414337,857,465,72,0.002973241,0.050545094,0.009910803,0.018830525,0.090188305,0.041625372,0.03468781,0.043607532,0.011892963,0.012884044,0.132804757,0.082259663,0.163528246,0.256689792,0.038652131,0.008919722,3
75268,2020w55,55,75XXX,0.050925926,0.268518519,0.143518519,0.509259259,0.027777778,0.561538462,0.151282051,0.220512821,0.066666667,0.523076923,0.133333333,0.343589744,0,154,90,7,0,0.046875,0,0.041666667,0.104166667,0.036458333,0.015625,0.0625,0.015625,0,0.177083333,0.052083333,0.182291667,0.223958333,0.041666667,0,2.8
75269,2020w55,55,75XXX,0.188053097,0.367256637,0.157079646,0.25,0.037610619,0.219883041,0.084210526,0.498245614,0.197660819,0,0.210526316,0.542690059,0.246783626,420,125,15,0,0.053370787,0,0.030898876,0.098314607,0.081460674,0.073033708,0.033707865,0,0,0.095505618,0.058988764,0.140449438,0.280898876,0.033707865,0.019662921,2.6
75271,2020w55,55,75XXX,0,0.038095238,0.176190476,0.723809524,0.061904762,0.625592417,0.08056872,0.22985782,0.063981043,0,0,1,0,407,10,0,0,0.0625,0,0.017045455,0.102272727,0.022727273,0.034090909,0.017045455,0.039772727,0.017045455,0.221590909,0.073863636,0.198863636,0.130681818,0.045454545,0.017045455,1.3
75272,2020w55,55,75XXX,0.021484375,0.08984375,0.17578125,0.67578125,0.037109375,0.550411523,0.0781893,0.312757202,0.058641975,0.065843621,0.219135803,0.705761317,0.009259259,754,128,11,0.007109005,0.023696682,0.007109005,0.014218009,0.087677725,0.023696682,0.030805687,0.049763033,0.007109005,0.007109005,0.203791469,0.042654028,0.227488152,0.177725119,0.082938389,0.007109005,2
75273,2020w55,55,75XXX,0.014227642,0.06504065,0.239837398,0.652439024,0.028455285,0.621197252,0.079489696,0.253189401,0.046123651,0.050049068,0.197252208,0.738959765,0.01373896,797,135,4,0.008196721,0.043715847,0,0.016393443,0.114754098,0.06010929,0.021857924,0.051912568,0,0,0.172131148,0.06010929,0.207650273,0.147540984,0.087431694,0.008196721,1.9
75308,2020w55,55,75XXX,0.047535211,0.209507042,0.151408451,0.577464789,0.014084507,0.664589824,0.101765317,0.168224299,0.065420561,0,0.648340249,0.343360996,0.008298755,549,233,7,0,0.055248619,0,0.027624309,0.103130755,0.038674033,0.018416206,0.084714549,0.023941068,0.018416206,0.152854512,0.123388582,0.136279926,0.162062615,0.049723757,0.005524862,2.1
75309,2020w55,55,75XXX,0.022900763,0.13740458,0.232824428,0.580152672,0.026717557,0.716981132,0.075471698,0.164665523,0.042881647,0,0.466552316,0.476843911,0.056603774,458,86,7,0.012195122,0.036585366,0,0.024390244,0.101626016,0.028455285,0.024390244,0.048780488,0.024390244,0.032520325,0.203252033,0.101626016,0.101626016,0.162601626,0.085365854,0.012195122,1.5
75310,2020w55,55,75XXX,0.03125,0.16796875,0.14453125,0.64453125,0.01171875,0.722419929,0.101423488,0.15658363,0.019572954,0.010676157,0.510676157,0.450177936,0.028469751,347,128,10,0,0.010600707,0,0.024734982,0.088339223,0.028268551,0.038869258,0.060070671,0.038869258,0.028268551,0.190812721,0.067137809,0.22614841,0.106007067,0.091872792,0,1.9
75311,2020w55,55,75XXX,0.012096774,0.108870968,0.233870968,0.633064516,0.012096774,0.670194004,0.104056437,0.192239859,0.0335097,0,0.520282187,0.345679012,0.134038801,426,88,9,0.012096774,0.044354839,0,0.024193548,0.092741935,0.02016129,0.040322581,0.088709677,0.032258065,0.032258065,0.177419355,0.092741935,0.137096774,0.129032258,0.064516129,0.012096774,1.6
75312,2020w55,55,75XXX,0.021699819,0.139240506,0.17721519,0.623869801,0.037974684,0.701557093,0.087370242,0.17733564,0.033737024,0.03200692,0.344290657,0.591695502,0.03200692,847,192,12,0.00750469,0.033771107,0,0.016885553,0.097560976,0.024390244,0.041275797,0.052532833,0.024390244,0.015009381,0.204502814,0.07879925,0.187617261,0.112570357,0.097560976,0.005628518,1.6
75313,2020w55,55,75XXX,0.04076087,0.217391304,0.163043478,0.559782609,0.019021739,0.794052863,0.070484582,0.112334802,0.023127753,0,0.906387665,0.084801762,0.008810573,578,250,14,0,0.036674817,0,0.026894866,0.08801956,0.014669927,0.04400978,0.063569682,0.031784841,0.039119804,0.173594132,0.070904645,0.161369193,0.171149144,0.063569682,0.014669927,1.6
75314,2020w55,55,75XXX,0.03,0.1375,0.2175,0.55,0.065,0.669833729,0.081947743,0.209026128,0.039192399,0,0.269047619,0.723809524,0.007142857,690,104,7,0,0.011049724,0.016574586,0.019337017,0.110497238,0.046961326,0.033149171,0.052486188,0.024861878,0.022099448,0.179558011,0.052486188,0.129834254,0.154696133,0.124309392,0.022099448,1.4
75315,2020w55,55,75XXX,0.033149171,0.240331492,0.223756906,0.480662983,0.022099448,0.755743652,0.084643289,0.133010883,0.026602177,0.036319613,0.698547216,0.265133172,0,577,192,7,0.008287293,0.049723757,0,0.03038674,0.127071823,0.035911602,0.022099448,0.055248619,0.016574586,0.03038674,0.165745856,0.060773481,0.116022099,0.20718232,0.074585635,0,1.5
75316,2020w55,55,75XXX,0.086134454,0.271008403,0.168067227,0.447478992,0.027310924,0.684615385,0.092307692,0.181318681,0.041758242,0,0.656043956,0.289010989,0.054945055,591,205,13,0,0.043280182,0.006833713,0.041002278,0.088838269,0.043280182,0.029612756,0.066059226,0.025056948,0.029612756,0.138952164,0.08428246,0.129840547,0.195899772,0.070615034,0.006833713,1.8
75317,2020w55,55,75XXX,0.026751592,0.222929936,0.154140127,0.582165605,0.014012739,0.672791519,0.097526502,0.178091873,0.051590106,0,0.997878359,0,0.002121641,756,404,19,0.003745318,0.063670412,0.009987516,0.032459426,0.079900125,0.043695381,0.018726592,0.066167291,0.033707865,0.011235955,0.166042447,0.119850187,0.132334582,0.18227216,0.036204744,0,2.1
